,data_index,link,position_name,company_name
213,213,https://justjoin.it/offers/banqsoft-senior-net-developer-banqview--gdansk-net,Senior .Net Developer (Banqview),Banqsoft
214,214,https://justjoin.it/offers/emagine-polska-data-engineer-azure-python--warszawa-data,Data Engineer (Azure & Python),emagine Polska
215,215,https://justjoin.it/offers/alior-bank-sa-it-risk-compliance-specialist-krakow-pm,IT Risk & Compliance Specialist,Alior Bank SA
216,216,https://justjoin.it/offers/pse-innowacje-sp-z-o-o--full-stack-developer-java-angular--wroclaw-javascript,"Full Stack Developer (Java, Angular)",PSE Innowacje sp. z o.o.
217,217,https://justjoin.it/offers/gate-software-it-project-delivery-manager-tarnow-pm-2ab6535c,IT Project / Delivery Manager,Gate-Software
218,218,https://justjoin.it/offers/zabka-future-software-architect-she-he-they--poznan-architecture,Software Architect (she/he/they),Żabka Future
219,219,https://justjoin.it/offers/c-f-s-a--business-analyst-warszawa-analytics,Business Analyst,C&F S.A.
220,220,https://justjoin.it/offers/link-group-test-automation-engineer-warszawa-testing,Test Automation Engineer,Link Group
221,221,https://justjoin.it/offers/dmtech-polska-senior-fullstack-developer-java-react-z-j-niemieckim-customer-account--wroclaw-java,Senior Fullstack Developer (Java/React) z j. niemieckim (Customer Account),dmTECH Polska
222,222,https://justjoin.it/offers/connectis-frontend-developer-angular--warszawa-javascript-39c29313,Frontend Developer (Angular),Connectis
223,223,https://justjoin.it/offers/bcf-software-sp-z-o-o--senior-python-developer-wroclaw-python,Senior Python Developer,BCF Software Sp. z o.o.
224,224,https://justjoin.it/offers/ingenious-build-full-stack-developer-warszawa-php,Full Stack Developer,Ingenious.Build
225,225,https://justjoin.it/offers/ingenious-build-frontend-developer-warszawa-html,Frontend Developer,Ingenious.Build
226,226,https://justjoin.it/offers/procter-gamble-digital-technology-leader-itot-leader-sochaczew-admin,Digital Technology Leader / ITOT leader,Procter & Gamble
227,227,https://justjoin.it/offers/procter-gamble-digital-technology-leader-itot-leader-sochaczew-other-f1cc8879,Digital Technology Leader / ITOT leader,Procter & Gamble
228,228,https://justjoin.it/offers/reply-polska-sp-z-o-o--function-architecture-specialist-katowice-architecture,Function Architecture Specialist,Reply Polska Sp. z o. o.
229,229,https://justjoin.it/offers/reply-polska-sp-z-o-o--senior-business-analyst-katowice-analytics,Senior Business Analyst with German,Reply Polska Sp. z o. o.
230,230,https://justjoin.it/offers/antal-sp-z-o-o--senior-business-analyst-krakow-analytics,Senior Business Analyst,Antal Sp. z o.o.
231,231,https://justjoin.it/offers/euroclear-it-manager-krakow-other,IT Manager,Euroclear
232,232,https://justjoin.it/offers/euroclear-identity-governance-team-lead-scrum-master--krakow-other,Identity Governance Team Lead (Scrum Master),Euroclear
233,233,https://justjoin.it/offers/euroclear-it-agile-project-manager-epic-delivery-owner--krakow-other,IT Agile Project Manager (Epic Delivery Owner),Euroclear
234,234,https://justjoin.it/offers/euroclear-enterprise-architect-krakow-architecture,Enterprise Architect,Euroclear
235,235,https://justjoin.it/offers/euroclear-security-operations-engineer-soar--krakow-security,Security Operations Engineer (SOAR),Euroclear
236,236,https://justjoin.it/offers/euroclear-senior-business-analyst-krakow-analytics,Senior Business Analyst,Euroclear
237,237,https://justjoin.it/offers/sirocco-senior-php-developer-gliwice-php,Senior PHP Developer,Sirocco
238,238,https://justjoin.it/offers/itlt-tester-automatyzujacy-c---odz-testing,Tester Automatyzujący C#,ITLT
239,239,https://justjoin.it/offers/evolution-backend-department-lead-warszawa-pm,BackEnd Department Lead,Evolution
240,240,https://justjoin.it/offers/telemedi-full-stack-developer-php-react-senior-mid-warszawa-php,"Full Stack Developer (PHP+React), Senior / Mid",Telemedi
241,241,https://justjoin.it/offers/atende-industries-programista-c--warszawa-c,Programista C++,Atende Industries
242,242,https://justjoin.it/offers/intersys-group-dynamics-nav-bc-developer-regular,Dynamics NAV/BC Developer (regular),Intersys Group
243,243,https://justjoin.it/offers/nuvadis-talents-it-manager,IT Manager,Nuvadis Talents
244,244,https://justjoin.it/offers/golem-factory-gmbh-senior-backend-software-engineer-rust--zug-other-07387393,Senior Backend Software Engineer (Rust),Golem Factory GmbH
245,245,https://justjoin.it/offers/softwareone-junior-data-engineer-bi-engineer-warszawa-data,Junior Data Engineer/BI Engineer,SoftwareOne
246,246,https://justjoin.it/offers/alior-bank-sa-software-developer-krakow-java-c37e2843,Software Developer,Alior Bank SA
247,247,https://justjoin.it/offers/optimo-development-frontend-angular-developer-lodz-javascript,Frontend Angular Developer,Optimo Development
248,248,https://justjoin.it/offers/alior-bank-sa-senior-software-developer-krakow-java-75a98129,Senior Software Developer,Alior Bank SA
249,249,https://justjoin.it/offers/hsbc-service-delivery-vulnerability-control-and-governance-senior-manager-krakow-pm,Vulnerability Control and Governance Senior Manager,HSBC Service Delivery
250,250,https://justjoin.it/offers/creotech-senior-space-project-manager-warszawa-pm,Senior Space Project Manager,Creotech
251,251,https://justjoin.it/offers/alior-bank-sa-principal-digital-architect-krakow-architecture-5c1d98e6,Principal Digital Architect,Alior Bank SA
252,252,https://justjoin.it/offers/budimex-architekt-rozwiazan---platforma-sap-m-k--warszawa-erp,Architekt Rozwiązań - Platforma SAP (m/k),BUDIMEX
253,253,https://justjoin.it/offers/alior-bank-sa-senior-devops-engineer-krakow-devops-de6d3b12,Senior DevOps Engineer,Alior Bank SA
254,254,https://justjoin.it/offers/hubquest-regular-senior-ux-designer-warszawa-analytics,Regular / Senior UX Designer,hubQuest
255,255,https://justjoin.it/offers/hubquest-regular-senior-ux-designer-warszawa-python,Regular / Senior UX Designer,hubQuest
256,256,https://justjoin.it/offers/hubquest-regular-senior-ux-designer-warszawa-ux,Regular / Senior UX Designer,hubQuest
257,257,https://justjoin.it/offers/creotech-systems-engineer-warszawa-architecture,Systems Engineer,Creotech
258,258,https://justjoin.it/offers/netguru-engineering-lead-finance-warszawa-other,Engineering Lead / Finance,Netguru
259,259,https://justjoin.it/offers/netguru-engineering-lead-general-warszawa-other,Engineering Lead / General,Netguru
260,260,https://justjoin.it/offers/netguru-engineering-lead-reatail-warszawa-javascript,Engineering Lead / Retail,Netguru
261,261,https://justjoin.it/offers/tiugo-technologies-database-reliability-enginee-warszawa-devops,Database Reliability Enginee,Tiugo Technologies
262,262,https://justjoin.it/offers/link-group-qa-engineer-java--warszawa-testing,QA Engineer (Java),Link Group
263,263,https://justjoin.it/offers/capgemini-polska-rpa-automation-developer-with-blue-prism-uipath-krakow-other,RPA Automation Developer with Blue Prism/UiPath,Capgemini Polska
264,264,https://justjoin.it/offers/hirexa-talend-developer-warszawa-data,Talend Developer,Hirexa
265,265,https://justjoin.it/offers/hirexa-senior-power-bi-developer-administrator-krakow-admin,Senior Power BI Developer & Administrator,Hirexa
266,266,https://justjoin.it/offers/it-connect-specjalista-ds-serwisu-gdansk-other,Specjalista ds. Serwisu,IT CONNECT
267,267,https://justjoin.it/offers/kpmg-junior-robotic-process-automation-rpa-developer-warszawa-c,Junior Robotic Process Automation (RPA) Developer,KPMG
268,268,https://justjoin.it/offers/rigby-backend-developer--wroclaw-javascript,Backend Developer 🧑‍💻👩‍💻,Rigby
269,269,https://justjoin.it/offers/blockwise-prompt-engineer-warszawa-ai,Prompt Engineer,BlockWise
270,270,https://justjoin.it/offers/pcss-administrator-kubernetes,Administrator Kubernetes,PCSS
271,271,https://justjoin.it/offers/pcss-administrator-specjalista-ds-sieci-hpc,Administrator/Specjalista ds. sieci HPC,PCSS
272,272,https://justjoin.it/offers/pcss-administrator-systemow-storage,Administrator systemów storage,PCSS
273,273,https://justjoin.it/offers/kpmg-junior-full-stack-developer-warszawa-javascript,Junior Full Stack Developer,KPMG
274,274,https://justjoin.it/offers/youriteams-senior-ai-platform-engineer-warszawa-ai,Senior AI Platform Engineer,YourITeams
275,275,https://justjoin.it/offers/youriteams-senior-software-engineer-warszawa-data,Senior Software Engineer,YourITeams
276,276,https://justjoin.it/offers/youriteams-senior-platform-engineer-warszawa-python,Senior Platform Engineer,YourITeams
277,277,https://justjoin.it/offers/primaris-junior-fullstack-net-developer-warszawa-net,Junior FullStack .Net Developer,Primaris
278,278,https://justjoin.it/offers/tebim-software-project-manager-product-owner-e-commerce-prestashop-kalisz-pm,Software Project Manager/Product Owner E-commerce Prestashop,Tebim
279,279,https://justjoin.it/offers/splunk-software-engineer-go---kubernetes-30736--krakow-go,Software Engineer (Go) - Kubernetes (30736),Splunk
280,280,https://justjoin.it/offers/software-mansion-software-engineer-iii-level-4--krakow-mobile-92b01fea,Software Engineer III (Level 4),Software Mansion
281,281,https://justjoin.it/offers/mobica-expert-machine-learning-engineer-gdansk-python,Expert Machine Learning Engineer,Mobica
282,282,https://justjoin.it/offers/ferchau-poland-sap-hr---imple-ment-a-tion-and-migra-tion-specialist-m-f-d--warszawa-erp,SAP HR - Imple­ment­a­tion and Migra­tion Specialist (m/f/d),Ferchau Poland
283,283,https://justjoin.it/offers/sellintegro-analityk-biznesowo---systemowy-wroclaw-analytics,Analityk biznesowy,SellIntegro
284,284,https://justjoin.it/offers/dna-technology-senior-node-js-engineer-data-gcp--lodz-javascript,Senior Node.js Engineer (Data & GCP),DNA Technology
285,285,https://justjoin.it/offers/andea-software-consultant-krakow-net-f8728a93,Software Consultant,Andea
286,286,https://justjoin.it/offers/sii-llm-ai-engineer-warszawa-ai,LLM AI Engineer,Sii
287,287,https://justjoin.it/offers/iig-sp-z-o-o--data-developer-warszawa-data,Data Developer,IIG sp. z o.o.
288,288,https://justjoin.it/offers/experis-manpower-group-devops-engineer-warszawa-devops-efd17591,DevOps Engineer,Experis Manpower Group
289,289,https://justjoin.it/offers/antal-sp-z-o-o--devops-engineer-krakow-devops,Devops Engineer,Antal Sp. z o.o.
290,290,https://justjoin.it/offers/bcf-software-sp-z-o-o--senior-fullstack-engineer-poznan-net,Senior Fullstack Engineer,BCF Software Sp. z o.o.
291,291,https://justjoin.it/offers/bcf-software-sp-z-o-o--software-architect-ios-android--opole-mobile,Software Architect (IOS/Android),BCF Software Sp. z o.o.
292,292,https://justjoin.it/offers/bcf-software-sp-z-o-o--senior-backend-developer-opole-c,Senior Backend Developer,BCF Software Sp. z o.o.
293,293,https://justjoin.it/offers/kevin-edward-ios-developer-warszawa-mobile,iOS Developer,Kevin Edward
294,294,https://justjoin.it/offers/speednet-business-system-analyst-gdansk-analytics,Business/System Analyst,SPEEDNET
295,295,https://justjoin.it/offers/kevin-edward-python-developer-warszawa-python,Python Developer,Kevin Edward
296,296,https://justjoin.it/offers/widelab-development-senior-frontend-developer-part-full-time-gdansk-javascript,Senior Frontend Developer part/full time,Widelab Development
297,297,https://justjoin.it/offers/youriteams-lead-sap-procure-to-pay-p2p-consultant-warszawa-erp,Lead SAP Procure to Pay (P2P) Consultant,YourITeams
298,298,https://justjoin.it/offers/youriteams-senior-application-developer-abap-ui5--warszawa-erp,"Senior Application Developer (ABAP, UI5)",YourITeams
299,299,https://justjoin.it/offers/youriteams-mid-or-senior-t-sql-developer-warszawa-data,Mid or Senior T-SQL Developer,YourITeams
300,300,https://justjoin.it/offers/kevin-edward-devops-warszawa-devops,DevOps,Kevin Edward
301,301,https://justjoin.it/offers/stonex-poland-senior-data-engineer-krakow-data,Senior Data Engineer,StoneX Poland
302,302,https://justjoin.it/offers/stonex-poland-software-net-engineer-b2b--krakow-net-b0316ae5,Software .NET Engineer (B2B),StoneX Poland
303,303,https://justjoin.it/offers/waynet-devops-engineer-krakow-devops,DevOps Engineer,Waynet
304,304,https://justjoin.it/offers/bec-poland-data-engineer-warszawa-data,Data Engineer,BEC Poland
305,305,https://justjoin.it/offers/bec-poland-c-software-engineer-warszawa-net,C# Software Engineer,BEC Poland
306,306,https://justjoin.it/offers/bec-poland-security-specialist-warszawa-security,Security Specialist,BEC Poland
307,307,https://justjoin.it/offers/bec-poland-security-architect-warszawa-security,Security Architect,BEC Poland
308,308,https://justjoin.it/offers/lux-med-sp-z-o-o--ekspert-ds-bezpieczenstwa-aplikacji-warszawa-devops,Ekspert ds. Bezpieczeństwa Aplikacji,LUX MED Sp. z o. o.
309,309,https://justjoin.it/offers/bec-poland-java-software-engineer-warszawa-java-969967a3,Java Software Engineer,BEC Poland
310,310,https://justjoin.it/offers/bec-poland-java-software-engineer-warszawa-java-53dcbe6a,Java Software Engineer,BEC Poland
311,311,https://justjoin.it/offers/bec-poland-qa-automation-engineer-warszawa-testing,QA Automation Engineer,BEC Poland
312,312,https://justjoin.it/offers/open-loyalty-senior-php-developer-symfony--wroclaw-php,Senior PHP Developer (Symfony),Open Loyalty
313,313,https://justjoin.it/offers/1dea-devops-warszawa-devops-87356041,DevOps Engineer,1dea
314,314,https://justjoin.it/offers/softiq-php-full-stack-developer-gliwice-php,PHP Full-Stack Developer,SOFTIQ
315,315,https://justjoin.it/offers/heineken-finance-bi-lead-krakow-analytics,Finance BI Lead,Heineken
316,316,https://justjoin.it/offers/heineken-finance-bi-lead-krakow-data,Finance BI Lead,Heineken
317,317,https://justjoin.it/offers/avsystem-it-network-administrator-krakow-admin,IT Network Administrator,AVSystem
318,318,https://justjoin.it/offers/heineken-technology-specialist---product-architect-krakow-devops,Technology Specialist - Product Architect,Heineken
319,319,https://justjoin.it/offers/mpp-sp-z-o-o--mid-senior-php-developer-rzeszow-php,Mid / Senior PHP Developer,MPP sp. z o.o.
320,320,https://justjoin.it/offers/softiq-administrator-systemow-it-gliwice-admin-baee715a,Administrator systemów IT,SOFTIQ
321,321,https://justjoin.it/offers/dignio-frontend-developer-mid-senior--lublin-javascript,Frontend developer (Mid-Senior),Dignio
322,322,https://justjoin.it/offers/britenet-dwh-developer-informatica--poland-data,DWH Developer (Informatica),Britenet
323,323,https://justjoin.it/offers/heineken-technology-specialist---product-architect-krakow-architecture,Technology Specialist - Product Architect,Heineken
324,324,https://justjoin.it/offers/experis-manpower-group-ios-software-architect-with-german-wroclaw-mobile,iOS Software Architect with German,Experis Manpower Group
325,325,https://justjoin.it/offers/softiq-analityk-gliwice-analytics,Analityk,SOFTIQ
326,326,https://justjoin.it/offers/par-data-central-quality-automation-engineer-poland-remote--testing,Quality Automation Engineer,PAR Data Central
327,327,https://justjoin.it/offers/softiq-project-manager-gliwice-pm,Project Manager,SOFTIQ
328,328,https://justjoin.it/offers/alior-bank-sa-administrator-m365-i-sharepoint-krakow-admin-f0a59f62,Administrator M365 i SharePoint,Alior Bank SA
329,329,https://justjoin.it/offers/softiq-tech-lead-net-gliwice-net,Tech Lead .NET,SOFTIQ
330,330,https://justjoin.it/offers/teacode-s-c--full-stack-developer-warszawa-javascript,Full Stack Developer,TeaCode S.C.
331,331,https://justjoin.it/offers/raiffeisen-tech-qa-engineer-warszawa-testing,QA Engineer,Raiffeisen Tech
332,332,https://justjoin.it/offers/airslate-product-designer-wroclaw-ux,Product Designer,airSlate
333,333,https://justjoin.it/offers/mindpal-junior-frontend-developer-gliwice-javascript,Junior Frontend Developer,MindPal
334,334,https://justjoin.it/offers/softwaremill-senior-devops-engineer-warszawa-devops,Senior DevOps Engineer,SoftwareMill
335,335,https://justjoin.it/offers/danone-it-hr-tech-expert-warszawa-erp,IT HR Tech Expert,DANONE
336,336,https://justjoin.it/offers/big-time-devops-engineer-wroclaw-devops,Senior DevOps Engineer,BigTime
